"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"84 years"	"84"	"Female"	"F"	"2012"	"2012"	2651
	"84 years"	"84"	"Female"	"F"	"2013"	"2013"	2612
	"84 years"	"84"	"Female"	"F"	"2014"	"2014"	3087
	"84 years"	"84"	"Female"	"F"	"2015"	"2015"	3073
	"84 years"	"84"	"Female"	"F"	"2016"	"2016"	3260
	"84 years"	"84"	"Female"	"F"	"2017"	"2017"	3421
	"84 years"	"84"	"Female"	"F"	"2018"	"2018"	3459
	"84 years"	"84"	"Female"	"F"	"2019"	"2019"	3935
	"84 years"	"84"	"Female"	"F"	"2020"	"2020"	4057
	"84 years"	"84"	"Male"	"M"	"2011"	"2011"	1593
	"84 years"	"84"	"Male"	"M"	"2012"	"2012"	1736
	"84 years"	"84"	"Male"	"M"	"2013"	"2013"	1834
	"84 years"	"84"	"Male"	"M"	"2014"	"2014"	2078
	"84 years"	"84"	"Male"	"M"	"2015"	"2015"	1963
	"84 years"	"84"	"Male"	"M"	"2016"	"2016"	2138
	"84 years"	"84"	"Male"	"M"	"2017"	"2017"	2338
	"84 years"	"84"	"Male"	"M"	"2018"	"2018"	2395
	"84 years"	"84"	"Male"	"M"	"2019"	"2019"	2738
	"84 years"	"84"	"Male"	"M"	"2020"	"2020"	2851
	"85+ years"	"85+"	"Female"	"F"	"2011"	"2011"	13412
	"85+ years"	"85+"	"Female"	"F"	"2012"	"2012"	14383
	"85+ years"	"85+"	"Female"	"F"	"2013"	"2013"	15301
	"85+ years"	"85+"	"Female"	"F"	"2014"	"2014"	16152
	"85+ years"	"85+"	"Female"	"F"	"2015"	"2015"	17339
	"85+ years"	"85+"	"Female"	"F"	"2016"	"2016"	18487
	"85+ years"	"85+"	"Female"	"F"	"2017"	"2017"	19698
	"85+ years"	"85+"	"Female"	"F"	"2018"	"2018"	20960
	"85+ years"	"85+"	"Female"	"F"	"2019"	"2019"	22201
	"85+ years"	"85+"	"Female"	"F"	"2020"	"2020"	23614
	"85+ years"	"85+"	"Male"	"M"	"2011"	"2011"	7153
	"85+ years"	"85+"	"Male"	"M"	"2012"	"2012"	7722
	"85+ years"	"85+"	"Male"	"M"	"2013"	"2013"	8361
	"85+ years"	"85+"	"Male"	"M"	"2014"	"2014"	9069
	"85+ years"	"85+"	"Male"	"M"	"2015"	"2015"	9928
	"85+ years"	"85+"	"Male"	"M"	"2016"	"2016"	10633
	"85+ years"	"85+"	"Male"	"M"	"2017"	"2017"	11421
	"85+ years"	"85+"	"Male"	"M"	"2018"	"2018"	12327
	"85+ years"	"85+"	"Male"	"M"	"2019"	"2019"	13228
	"85+ years"	"85+"	"Male"	"M"	"2020"	"2020"	14245
"---"
"Dataset: Single-Race Population Estimates 2010-2020 by State and Single-Year Age"
"Query Parameters:"
"Gender: Female; Male"
"Race: American Indian or Alaska Native"
"Single-Year Ages: < 1 year; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years;"
"12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24"
"years; 25 years; 26 years; 27 years; 28 years; 29 years; 30 years; 31 years; 32 years; 33 years; 34 years; 35 years; 36 years;"
"37 years; 38 years; 39 years; 40 years; 41 years; 42 years; 43 years; 44 years; 45 years; 46 years; 47 years; 48 years; 49"
"years; 50 years; 51 years; 52 years; 53 years; 54 years; 55 years; 56 years; 57 years; 58 years; 59 years; 60 years; 61 years;"
"62 years; 63 years; 64 years; 65 years; 66 years; 67 years; 68 years; 69 years; 70 years; 71 years; 72 years; 73 years; 74"
"years; 75 years; 76 years; 77 years; 78 years; 79 years; 80 years; 81 years; 82 years; 83 years; 84 years; 85+ years"
"Yearly July 1st Estimates: 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: Single-Year Ages; Gender; Yearly July 1st Estimates"
"Show Totals: False"
"Show Zero Values: False"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/single-race.html for more information."
"---"
"Query Date: Oct 9, 2022 2:22:50 AM"
"---"
"Suggested Citation: Single-race Population Estimates, United States, 2010-2020. July 1st resident population by state, age, sex,"
"single-race, and Hispanic origin, on CDC WONDER Online Database. Vintage 2020 estimates released by U.S. Census Bureau on July"
"27, 2021. Accessed at http://wonder.cdc.gov/single-race-single-year-v2020.html on Oct 9, 2022 2:22:50 AM"
"---"
Footnotes:
"1. Estimates for 2010-2020 are single-race Vintage 2020 postcensal estimates of the July 1 resident population. These estimates"
"were prepared and released by the U.S. Census Bureau on July 27, 2021."
"---"
Caveats:
